listing_id,host_id,host_name,neighbourhood,neighbourhood_group,latitude,longitude,room_type,property_type,price,minimum_nights,maximum_nights,number_of_reviews,reviews_per_month,review_rate_number,availability_365,number_of_reviews_ltm,host_listings_count,host_is_superhost,instant_bookable,calculated_host_listings_count,last_review,license
3552,10625,Aarav,Cyber City,Gurugram,28.492505,77.103972,Entire home/apt,Villa,19631.91,7,30,107,4.12,4.1,136,49,1.0,False,False,1,2022-12-01,DL-MCD-912019
3723,20062,Geeta,Aerocity (IGI Airport),West & North Delhi,28.553294,77.12876,Entire home/apt,Builder Floor,18009.26,3,365,93,4.89,4.4,163,35,9.0,True,True,9,2022-10-22,
6912,17971,Simran,Sector 29,Gurugram,28.470873,77.061349,Private room,Apartment,9088.82,2,30,74,4.11,3.7,205,26,1.0,False,True,1,2022-10-31,DL-MCD-231062
521,15102,Sneha,Aerocity (IGI Airport),West & North Delhi,28.550377,77.119183,Entire home/apt,Apartment,350000.0,1,365,57,1.39,4.1,232,36,1.0,False,False,1,2024-01-08,
8276,15922,Mohit,Chanakyapuri,Central Delhi,28.59412,77.191953,Entire home/apt,,22600.84,2,180,31,0.78,3.5,278,17,1.0,False,True,2,2023-05-12,DL-MCD-331928
4539,20056,Komal,Saket,South Delhi,28.531527,77.218633,Entire home/apt,Condo,22440.81,1,365,87,3.78,4.1,183,49,5.0,True,,5,2021-06-21,
6176,17577,Pranav,Indirapuram,Ghaziabad,28.636724,77.367725,Private room,Builder Floor,5625.32,3,365,115,3.83,3.8,124,58,1.0,False,True,2,2023-02-27,
7054,20326,Deepa,Paharganj,Central Delhi,28.65203,77.204586,Private room,Condo,6205.04,1,90,87,2.07,4.2,190,27,4.0,,False,4,2021-05-08,DL-MCD-993493
1823,15541,Rahul,Cyber City,Gurugram,28.503296,77.101724,Private room,Farmhouse,9367.16,1,365,91,4.79,,197,37,1.0,,False,2,2023-10-25,DL-MCD-393746
4087,20049,Rishi,Cyber City,Gurugram,28.495817,77.09142,Private room,Farmhouse,10055.49,5,180,127,3.74,3.5,132,81,9.0,False,True,9,2022-10-29,DL-MCD-133050
6404,14811,Aditya,Golf Course Road (DLF 5),Gurugram,28.471561,77.103831,Private room,Apartment,10790.22,30,90,92,6.13,4.3,181,30,1.0,True,False,1,2021-01-04,DL-MCD-840159
8918,17894,Deepika,Defense Colony,South Delhi,28.580596,77.236749,Hotel room,Apartment,13766.04,1,180,79,2.39,4.1,198,38,1.0,False,True,1,2024-05-07,
8401,10266,Rishi,Golf Course Road (DLF 5),Gurugram,28.467831,77.092522,Entire home/apt,Farmhouse,13447.02,2,180,101,3.26,3.6,148,29,1.0,False,False,2,2024-12-29,DL-MCD-295164
8055,12451,Aditya,Rajouri Garden,West & North Delhi,28.651772,77.126865,Entire home/apt,Serviced Apartment,8452.05,1,180,151,12.0,4.5,77,46,1.0,False,True,1,2021-06-20,
310,11252,Rishi,Saket,South Delhi,28.527543,77.207256,Entire home/apt,Studio,13070.5,2,90,77,1.88,3.4,215,37,1.0,True,False,1,2024-05-25,DL-MCD-931240
8032,17362,Komal,Chanakyapuri,Central Delhi,28.602003,77.199264,Entire home/apt,Condo,23902.73,1,30,51,12.0,4.4,270,21,1.0,False,True,1,2023-01-21,DL-MCD-939591
6736,17789,Abhishek,Indirapuram,Ghaziabad,28.651409,77.361919,Entire home/apt,Builder Floor,9148.1,1,90,100,4.35,3.5,150,42,1.0,False,False,1,2023-07-01,DL-MCD-755454
7606,20178,Kabir,Indirapuram,Ghaziabad,28.645097,77.377553,Private room,Apartment,5382.05,5,365,94,2.94,3.7,177,25,4.0,True,,5,2021-02-21,
3600,12918,Vivek,Paharganj,Central Delhi,28.654376,77.215341,Private room,Builder Floor,3589.61,2,30,108,2.77,3.4,166,32,1.0,False,False,1,2022-03-04,DL-MCD-522870
3623,20012,Harsh,Paharganj,Central Delhi,28.647435,77.209822,Shared room,Builder Floor,2154.35,7,365,58,1.53,3.8,231,25,6.0,True,True,6,2021-04-24,
3812,15997,Kavita,Saket,South Delhi,28.529301,77.231606,Entire home/apt,Builder Floor,23315.1,15,30,86,12.0,,181,29,1.0,False,True,2,2021-05-31,
6006,11937,Rahul,Golf Course Road (DLF 5),Gurugram,28.462908,77.108103,Private room,Boutique B&B,12304.69,15,365,134,11.17,4.4,118,79,1.0,True,True,2,2023-04-26,DL-MCD-347112
3451,20155,Arjun,Sushant Lok,Gurugram,28.457658,77.078431,Entire home/apt,Builder Floor,8018.0,1,365,39,2.17,3.6,296,16,7.0,False,True,7,2023-09-10,DL-MCD-438742
4592,17607,Siddharth,Golf Course Road (DLF 5),Gurugram,28.47872,77.099807,Private room,Builder Floor,10200.31,1,365,63,3.15,4.0,228,17,1.0,False,False,2,2022-11-06,
206,11890,Preeti,Defense Colony,South Delhi,28.571414,77.234645,Shared room,Villa,5323.46,30,180,81,9.0,4.7,188,32,1.0,False,False,2,2021-03-22,DL-MCD-373775
3974,13417,Vivek,Vasant Kunj,South Delhi,28.53082,77.146799,Private room,Apartment,5347.36,1,365,116,7.25,4.4,155,29,1.0,False,False,2,2022-08-22,
1136,15709,Kavita,Connaught Place,Central Delhi,28.63717,77.225851,Private room,Apartment,8721.48,1,365,45,0.96,4.2,291,16,1.0,,False,2,2023-05-13,
9572,20161,Smriti,Sohna Road,Gurugram,28.39391,77.034246,Private room,Studio,5056.16,5,365,42,2.8,4.3,246,19,6.0,,False,6,2024-01-15,DL-MCD-926122
2750,12040,Ananya,Hauz Khas Village,South Delhi,28.547951,77.209721,Entire home/apt,Villa,13127.05,15,180,105,4.57,3.8,180,44,1.0,False,True,2,2021-11-10,
3614,12082,Aarav,Dwarka,West & North Delhi,28.59515,77.037122,Private room,Apartment,5581.78,2,365,73,5.62,4.4,241,29,,True,False,1,2022-08-26,DL-MCD-783523
306,14878,Simran,Golf Course Road (DLF 5),Gurugram,28.460821,77.088519,Entire home/apt,Apartment,13324.85,1,365,71,6.45,4.1,207,33,1.0,False,False,2,2021-02-03,
1850,12098,Kabir,Sector 62 Noida,Noida,28.61735,77.364207,Shared room,,2830.06,2,90,84,2.27,3.8,219,25,1.0,False,True,1,2021-12-19,DL-MCD-870950
6713,14633,Vandana,Connaught Place,Central Delhi,28.632919,77.206015,Private room,Apartment,17066.45,1,365,79,4.39,3.7,213,45,1.0,False,True,2,2024-09-16,DL-MCD-206951
9251,10231,Alok,Defense Colony,South Delhi,28.576497,77.216632,Hotel room,Serviced Apartment,16202.66,15,30,85,2.36,,197,43,1.0,False,True,2,2021-07-03,
1989,11835,Amit,Indirapuram,Ghaziabad,28.629328,77.366475,Entire home/apt,Apartment,13366.88,5,180,91,1.98,4.2,202,43,1.0,False,True,2,2023-05-12,DL-MCD-688306
3241,13069,Naveen,Dwarka,West & North Delhi,28.584948,77.049861,Private room,Apartment,4600.5,1,365,127,9.07,4.5,115,77,,False,True,2,2023-10-02,
2799,16158,Manish,Sushant Lok,Gurugram,28.460702,77.075811,Hotel room,Villa,7820.31,3,180,118,4.54,4.2,137,42,1.0,False,,2,2023-09-16,
4516,13272,Meera,Chattarpur,South Delhi,28.498174,77.174271,Entire home/apt,Apartment,10531.36,30,365,35,0.81,3.8,289,16,1.0,False,True,2,2021-05-16,
5631,20037,Simran,Paharganj,Central Delhi,28.62739,77.214648,Entire home/apt,Apartment,5950.6,1,30,69,,4.1,228,41,5.0,True,False,6,2024-08-30,DL-MCD-138860
8025,13887,Sanjay,Defense Colony,South Delhi,28.55945,77.221709,Entire home/apt,Builder Floor,15036.51,5,365,70,5.0,4.2,199,44,1.0,False,True,1,2021-06-27,
3110,12274,Payal,Rajouri Garden,West & North Delhi,28.662254,77.12738,Shared room,Farmhouse,2252.76,5,365,65,1.62,,254,25,1.0,False,True,1,2023-09-13,
4940,11577,Ananya,Vasant Kunj,South Delhi,28.521923,77.160968,Entire home/apt,Penthouse,10345.71,15,365,60,1.43,3.7,229,31,1.0,,False,2,2024-06-17,DL-MCD-813861
4060,17645,Tarun,Sector 137 Expressway,Noida,28.50551,77.416498,Entire home/apt,Builder Floor,13506.22,2,365,22,3.67,3.3,314,7,1.0,True,True,1,2021-02-18,
1988,15670,Meera,Sushant Lok,Gurugram,28.463629,77.068227,Entire home/apt,Apartment,9432.08,3,30,34,1.06,3.8,299,13,1.0,False,True,1,2024-12-24,DL-MCD-571384
8348,14813,Anjali,Saket,South Delhi,28.541542,77.236782,Entire home/apt,Apartment,11174.36,3,30,100,5.56,3.7,181,48,1.0,False,True,1,2023-09-05,DL-MCD-144811
9053,20009,Neha,Rajouri Garden,West & North Delhi,28.644785,77.111977,Entire home/apt,Apartment,13318.66,2,365,74,1.64,3.5,203,26,6.0,True,False,7,2023-12-15,
6884,12555,Bhavna,Sector 137 Expressway,Noida,28.527033,77.404087,Private room,Apartment,7457.22,1,365,88,6.77,4.6,199,45,1.0,False,True,1,2022-04-26,DL-MCD-706511
384,11936,Varun,Golf Course Road (DLF 5),Gurugram,28.475882,77.084328,Private room,,350000.0,15,365,86,3.58,3.7,213,50,1.0,False,True,2,2024-10-29,DL-MCD-995847
5635,20319,Latika,Greater Kailash,South Delhi,28.536825,77.242183,Entire home/apt,Serviced Apartment,20326.2,15,365,60,4.0,4.2,254,35,7.0,True,False,8,2021-12-05,DL-MCD-353034
4308,12975,Mayank,Connaught Place,Central Delhi,28.623972,77.215387,Entire home/apt,Apartment,16772.31,30,90,74,1.64,3.9,210,23,1.0,False,True,1,2022-02-20,DL-MCD-822900
3389,15380,Manish,Paharganj,Central Delhi,28.6394,77.216792,Private room,Apartment,4269.05,15,365,89,2.78,,209,47,1.0,False,True,1,2023-01-25,
3157,10824,Deepika,Greater Kailash,South Delhi,28.544484,77.250245,Private room,Serviced Apartment,10427.3,1,90,123,4.24,3.8,127,54,1.0,False,False,2,2024-06-13,DL-MCD-826014
6054,16339,Sanjay,Defense Colony,South Delhi,28.572695,77.22443,Private room,Apartment,9431.59,1,365,107,,4.1,161,38,1.0,False,True,1,2022-05-16,DL-MCD-683015
4517,20368,Deepa,Paharganj,Central Delhi,28.640777,77.223186,Entire home/apt,Builder Floor,5383.52,2,180,61,2.9,3.9,233,26,2.0,False,False,2,2021-06-21,
2728,20364,Divya,Saket,South Delhi,28.520817,77.227771,Private room,Apartment,9972.39,1,30,70,1.63,3.7,269,36,6.0,False,False,6,2023-10-31,
6597,16341,Jyoti,Defense Colony,South Delhi,28.572405,77.235831,Entire home/apt,Studio,14037.31,5,365,53,1.51,3.8,269,17,1.0,False,False,1,2024-06-04,DL-MCD-287414
8769,16815,Ashok,Cyber City,Gurugram,28.484908,77.088846,Private room,Apartment,9536.25,3,365,86,1.95,3.6,206,39,1.0,False,False,2,2022-07-14,
8859,15942,Smriti,Green Park,South Delhi,28.568917,77.197187,Hotel room,Apartment,9245.66,30,365,52,1.11,3.5,255,30,1.0,False,True,1,2022-05-17,DL-MCD-767263
8771,17430,Deepa,Greater Kailash,South Delhi,28.554551,77.22495,Entire home/apt,Apartment,14347.73,3,90,96,5.05,3.9,187,50,1.0,False,False,1,2023-11-28,DL-MCD-320949
9390,16906,Preeti,Hauz Khas Village,South Delhi,28.55238,77.211784,Private room,Builder Floor,7970.48,2,30,94,2.85,4.0,150,24,1.0,False,False,2,2023-02-17,
3833,20121,Geeta,Karol Bagh,Central Delhi,28.660506,77.193412,Hotel room,Builder Floor,4466.46,15,90,58,2.0,3.9,249,32,6.0,False,False,7,2023-04-05,
8880,11592,Rohan,Golf Course Road (DLF 5),Gurugram,28.451898,77.10269,Entire home/apt,Studio,26225.96,5,365,99,2.83,4.0,176,55,1.0,False,True,2,2022-12-03,DL-MCD-615544
4777,10300,Priya,Paharganj,Central Delhi,28.632017,77.218454,Shared room,Condo,1582.6,5,365,70,,3.7,220,18,1.0,False,False,1,2024-04-23,DL-MCD-371388
4277,20358,Pooja,Karol Bagh,Central Delhi,28.654474,77.193845,Shared room,Builder Floor,1500.0,5,365,67,1.63,4.2,217,38,9.0,False,,10,2023-06-28,
254,14760,Nikhil,Green Park,South Delhi,28.55883,77.231251,Entire home/apt,Condo,350000.0,30,365,103,2.71,3.8,156,30,1.0,False,False,2,2022-07-17,
6430,17393,Naveen,Saket,South Delhi,28.519864,77.194491,Private room,Studio,5984.69,3,365,86,3.91,3.6,192,45,1.0,False,False,2,2024-01-26,DL-MCD-202814
9784,13119,Anjali,Defense Colony,South Delhi,28.569681,77.223524,Entire home/apt,Apartment,25459.53,7,90,68,,3.8,236,32,1.0,,False,1,2022-12-15,DL-MCD-800278
7580,11462,Akash,Chanakyapuri,Central Delhi,28.609699,77.195953,Private room,Builder Floor,5337.45,2,90,81,10.12,4.5,203,50,1.0,False,True,2,2024-04-12,DL-MCD-562431
279,17384,Tanvi,Aerocity (IGI Airport),West & North Delhi,28.538791,77.126924,Entire home/apt,Apartment,18890.45,1,365,79,2.47,3.4,192,24,1.0,False,True,2,2023-04-04,
3253,12752,Mayank,Green Park,South Delhi,28.563444,77.197366,Private room,Apartment,7095.84,3,365,110,4.23,3.8,139,67,1.0,False,False,1,2021-05-03,DL-MCD-237868
2481,20107,Karan,Golf Course Road (DLF 5),Gurugram,28.463675,77.098839,Private room,Builder Floor,11713.46,30,30,62,10.33,4.9,241,33,10.0,True,True,10,2022-08-17,
290,17304,Bhavna,Greater Kailash,South Delhi,28.541723,77.229858,Entire home/apt,Condo,17410.6,3,90,88,5.87,3.8,211,24,1.0,,False,1,2021-09-21,DL-MCD-993863
6339,17547,Aditya,Saket,South Delhi,28.523468,77.213435,Private room,Apartment,6362.69,2,30,112,3.2,3.4,172,70,1.0,False,True,2,2023-12-22,DL-MCD-522526
3076,20032,Komal,Dwarka,West & North Delhi,28.600043,77.045602,Entire home/apt,Apartment,9860.02,1,180,87,1.98,4.3,203,30,,False,True,8,2023-09-13,
4074,12072,Deepika,Vasant Kunj,South Delhi,28.512595,77.160641,Shared room,Apartment,4478.46,15,365,71,2.09,3.8,233,26,1.0,False,True,1,2022-02-17,
7951,20127,Amit,Sohna Road,Gurugram,28.414588,77.047464,Private room,Farmhouse,4933.29,2,365,66,2.36,4.1,210,38,9.0,False,False,9,2021-08-25,
6670,15645,Tanya,Aerocity (IGI Airport),West & North Delhi,28.548896,77.114941,Entire home/apt,Serviced Apartment,20814.42,15,180,46,1.31,3.6,262,21,1.0,False,True,1,2023-05-05,
6109,20331,Nikhil,Chanakyapuri,Central Delhi,28.603438,77.217083,Private room,Apartment,6578.67,15,365,110,12.0,3.9,138,29,5.0,False,False,6,2023-02-22,DL-MCD-445935
5090,14487,Gaurav,Chattarpur,South Delhi,28.504881,77.181416,Private room,Serviced Apartment,9813.27,1,180,51,1.5,3.8,267,14,1.0,False,True,1,2021-06-02,DL-MCD-262419
6956,17505,Tanya,Golf Course Road (DLF 5),Gurugram,28.459114,77.095625,Entire home/apt,Townhouse,30652.83,5,90,105,5.83,3.9,126,66,1.0,False,True,1,2024-01-29,DL-MCD-344189
8324,20098,Aparna,Civil Lines,West & North Delhi,28.685084,77.215866,Entire home/apt,,12383.2,2,365,109,,4.2,176,44,4.0,True,False,5,2023-03-02,DL-MCD-562895
9912,13456,Nikhil,Sohna Road,Gurugram,28.406013,77.030693,Entire home/apt,Villa,14040.12,7,90,112,2.6,3.9,132,42,1.0,False,True,2,2021-04-01,
8567,12827,Meera,Dwarka,West & North Delhi,28.592414,77.040041,Private room,Studio,3775.51,5,90,89,11.12,4.6,181,22,,False,False,2,2021-09-19,
9138,15700,Vivek,Sector 29,Gurugram,28.462021,77.060021,Entire home/apt,,20697.96,15,365,140,3.04,4.0,95,61,1.0,False,True,2,2024-11-17,DL-MCD-283580
7978,16949,Priya,Rohini,West & North Delhi,28.716905,77.120934,Private room,Townhouse,0.0,3,365,34,1.13,3.7,297,20,1.0,False,True,1,2021-05-24,DL-MCD-952164
8069,11220,Aparna,Saket,South Delhi,28.511829,77.228991,Entire home/apt,Apartment,15364.44,1,365,95,7.31,4.6,172,40,1.0,False,False,2,2024-07-13,
271,16585,Alok,Hauz Khas Village,South Delhi,28.550149,77.193382,Entire home/apt,Builder Floor,20972.03,3,365,30,2.73,3.7,297,14,1.0,False,,1,2024-07-02,DL-MCD-885611
6010,17773,Abhishek,Aerocity (IGI Airport),West & North Delhi,28.548427,77.127802,Private room,Townhouse,9225.28,3,365,79,1.84,3.9,184,44,1.0,False,True,1,2021-06-08,DL-MCD-125942
4571,12078,Bhavna,Chattarpur,South Delhi,28.513966,77.179187,Entire home/apt,Condo,11334.12,30,180,82,12.0,4.7,179,45,1.0,False,False,2,2023-05-01,DL-MCD-533701
8178,17079,Shreya,Cyber City,Gurugram,28.493749,77.089203,Entire home/apt,Builder Floor,18431.76,3,365,80,4.0,4.2,219,43,1.0,False,True,1,2022-06-07,DL-MCD-198110
3566,16839,Manish,Sector 137 Expressway,Noida,28.527024,77.407763,Private room,Villa,10283.24,1,365,81,3.68,4.2,231,20,1.0,True,False,1,2021-04-12,DL-MCD-915520
2972,20170,Priya,Sohna Road,Gurugram,28.388871,77.031725,Entire home/apt,Builder Floor,11269.83,1,365,51,,3.6,265,19,5.0,False,False,6,2024-09-08,DL-MCD-616375
6453,17746,Rhea,Golf Course Road (DLF 5),Gurugram,28.466139,77.095808,Entire home/apt,Serviced Apartment,27199.51,5,365,82,3.04,4.0,218,24,1.0,False,True,2,2022-09-23,
8944,15772,Payal,Sector 62 Noida,Noida,28.631847,77.35857,Entire home/apt,,9335.84,1,365,89,3.71,3.7,175,35,1.0,True,True,2,2023-01-31,
4208,12229,Deepa,Greater Kailash,South Delhi,28.550457,77.230742,Entire home/apt,Villa,21715.78,2,180,69,3.45,3.7,239,30,1.0,False,True,1,2021-09-29,
3219,12158,Sunita,Green Park,South Delhi,28.560316,77.192231,Private room,Builder Floor,7740.96,1,90,98,8.17,4.3,205,62,1.0,False,False,1,2023-06-16,
1392,13076,Swati,Greater Noida (Pari Chowk),Greater Noida,28.472173,77.518204,Shared room,Builder Floor,2459.12,3,365,60,1.46,3.7,223,22,1.0,False,True,2,2022-02-20,DL-MCD-431785
3976,13007,Sunita,Vasant Kunj,South Delhi,28.544116,77.145001,Private room,Farmhouse,11835.14,7,365,80,4.71,4.3,224,25,1.0,False,False,2,2024-07-17,DL-MCD-728168
4317,20267,Siddharth,Rajouri Garden,West & North Delhi,28.646811,77.114951,Entire home/apt,Builder Floor,12288.46,3,365,97,12.0,4.4,195,62,8.0,True,False,8,2024-06-28,DL-MCD-218993
6970,17343,Sanjay,Cyber City,Gurugram,28.508958,77.091107,Private room,Builder Floor,16505.18,7,365,103,3.96,3.9,172,45,1.0,False,True,2,2022-05-26,DL-MCD-901498
7638,13742,Sneha,Civil Lines,West & North Delhi,28.688256,77.233001,Entire home/apt,,14743.16,2,365,103,11.44,4.4,160,27,1.0,True,False,2,2024-12-25,DL-MCD-802594
7743,20287,Vandana,Greater Noida (Pari Chowk),Greater Noida,28.48256,77.523732,Entire home/apt,Apartment,6787.93,1,30,34,1.0,3.6,270,11,5.0,False,True,5,2021-07-24,DL-MCD-811085
84,14958,Divya,Vasant Kunj,South Delhi,28.524788,77.155738,Hotel room,Builder Floor,10325.74,3,365,72,3.0,3.4,239,25,1.0,False,True,2,2023-02-23,DL-MCD-746553
874,10877,Rishi,Chanakyapuri,Central Delhi,28.591513,77.198506,Private room,Boutique B&B,12814.27,7,365,62,1.48,3.4,232,25,1.0,,True,1,2022-06-15,DL-MCD-474679
9800,10514,Jyoti,Karol Bagh,Central Delhi,28.656467,77.184844,Entire home/apt,Builder Floor,7058.95,1,365,80,4.0,4.0,200,50,1.0,False,False,2,2023-11-07,DL-MCD-142576
9381,11124,Geeta,Golf Course Road (DLF 5),Gurugram,28.48134,77.104135,Entire home/apt,,29288.41,1,180,127,12.0,5.0,86,82,1.0,False,False,1,2022-12-04,
4558,12772,Rashmi,Sector 18 Noida,Noida,28.565095,77.3226,Entire home/apt,Farmhouse,13321.73,30,30,52,1.3,3.7,256,24,1.0,False,True,2,2023-07-13,DL-MCD-668463
4501,15468,Latika,Hauz Khas Village,South Delhi,28.55251,77.208306,Private room,Condo,7188.83,1,365,104,2.42,,162,46,1.0,False,True,1,2024-07-23,DL-MCD-532322
4648,10563,Vikram,Defense Colony,South Delhi,28.573754,77.244441,Private room,Condo,13683.27,1,365,115,12.0,4.8,124,61,1.0,False,False,2,2021-01-05,
2039,15831,Karan,Sector 29,Gurugram,28.456001,77.070179,Entire home/apt,Townhouse,17777.5,2,90,118,7.87,4.3,97,63,1.0,False,True,1,2024-09-26,DL-MCD-207325
9949,15925,Vikram,Sohna Road,Gurugram,28.407803,77.058415,Entire home/apt,Farmhouse,11348.15,3,30,77,2.14,3.3,190,20,1.0,False,True,1,2024-09-07,
7190,20237,Rishi,Sohna Road,Gurugram,28.40633,77.035376,Entire home/apt,Builder Floor,6261.27,3,365,107,2.33,3.7,148,33,,False,False,4,2021-09-02,DL-MCD-397866
2451,16792,Sunita,Sohna Road,Gurugram,28.392906,77.037644,Entire home/apt,Builder Floor,6572.53,15,180,92,,3.7,176,42,1.0,False,False,2,2022-02-15,DL-MCD-484254
3955,15432,Sameer,Greater Kailash,South Delhi,28.546292,77.240167,Private room,Apartment,15324.25,15,90,105,5.0,4.2,158,60,1.0,False,True,2,2023-09-20,
2330,11167,Anjali,Golf Course Road (DLF 5),Gurugram,28.477466,77.095454,Entire home/apt,Serviced Apartment,31001.73,3,365,66,2.64,3.9,237,30,1.0,True,True,2,2023-10-04,DL-MCD-311729
9308,14232,Jyoti,Rajouri Garden,West & North Delhi,28.643316,77.113161,Private room,Apartment,3216.72,3,30,92,4.6,4.2,210,49,1.0,False,True,1,2024-07-29,DL-MCD-531760
6243,17717,Amit,Hauz Khas Village,South Delhi,28.545981,77.195089,Private room,Apartment,8489.36,3,30,72,4.0,3.7,215,35,1.0,False,False,2,2022-02-04,
9250,20358,Pooja,Greater Noida (Pari Chowk),Greater Noida,28.484218,77.505477,Private room,Villa,7514.09,7,90,47,1.18,3.4,290,14,9.0,False,False,10,2023-08-14,DL-MCD-284414
5043,14597,Ashok,Connaught Place,Central Delhi,28.626361,77.198558,Entire home/apt,Apartment,33430.28,1,365,85,10.62,4.5,195,24,1.0,False,True,1,2022-11-17,DL-MCD-905867
9552,15967,Deepika,Greater Kailash,South Delhi,28.535533,77.229059,Entire home/apt,Apartment,26869.78,2,30,111,2.85,,120,28,1.0,False,False,1,2023-11-30,DL-MCD-961064
4747,13960,Anjali,Paharganj,Central Delhi,28.651651,77.216108,Private room,Townhouse,4071.63,5,180,101,,4.0,145,51,1.0,False,True,1,2023-07-19,
9555,20287,Vandana,Saket,South Delhi,28.529067,77.219483,Entire home/apt,Builder Floor,12046.36,30,365,74,12.0,4.4,223,45,5.0,False,True,6,2021-07-15,DL-MCD-428993
8389,20014,Komal,Paharganj,Central Delhi,28.640564,77.201445,Shared room,Builder Floor,1500.0,30,90,49,1.36,3.9,253,12,5.0,False,False,5,2023-02-11,
7224,15757,Amit,Saket,South Delhi,28.532039,77.231227,Private room,Boutique B&B,7480.59,1,365,98,2.33,3.9,121,49,1.0,False,False,2,2024-08-27,
6909,15633,Aarav,Indirapuram,Ghaziabad,28.638914,77.364729,Private room,Villa,3647.09,2,180,62,1.41,,230,23,1.0,False,True,1,2022-11-15,
6621,11164,Vandana,Sector 137 Expressway,Noida,28.51477,77.408586,Private room,Studio,6442.61,1,180,61,3.05,,208,29,1.0,False,False,2,2021-11-08,DL-MCD-444989
2402,16647,Gaurav,Sector 137 Expressway,Noida,28.520308,77.419063,Private room,Condo,4887.25,1,365,64,5.33,3.7,255,41,,False,False,2,2021-04-05,DL-MCD-944076
5521,16433,Simran,Paharganj,Central Delhi,28.652954,77.223674,Entire home/apt,Apartment,8214.3,1,180,56,4.0,4.0,230,22,1.0,False,False,2,2022-04-01,
1217,15335,Sunil,Connaught Place,Central Delhi,28.646205,77.226013,Entire home/apt,Builder Floor,38707.07,2,365,141,4.03,,102,83,1.0,False,True,1,2021-06-14,
8870,20264,Sunil,Sohna Road,Gurugram,28.399746,77.028234,Private room,Apartment,4328.33,1,30,53,1.66,4.1,245,33,8.0,False,False,9,2022-11-13,DL-MCD-652719
6021,11906,Manish,Indirapuram,Ghaziabad,28.643143,77.370185,Shared room,Apartment,2151.97,30,30,60,1.5,3.8,258,15,1.0,True,False,1,2022-05-15,
7145,20332,Shreya,Aerocity (IGI Airport),West & North Delhi,28.553608,77.113614,Entire home/apt,Builder Floor,28187.91,30,30,69,1.64,3.9,245,21,4.0,False,True,4,2022-10-13,DL-MCD-419090
1065,20099,Jyoti,Connaught Place,Central Delhi,28.628086,77.223257,Entire home/apt,Builder Floor,21099.55,2,30,111,,3.6,108,39,4.0,False,True,5,2022-04-02,DL-MCD-602261
3787,20044,Kabir,Rohini,West & North Delhi,28.712537,77.129104,Private room,Farmhouse,3839.41,30,180,89,2.62,4.1,188,46,6.0,False,True,7,2024-12-15,DL-MCD-723394
4411,13225,Shreya,Chanakyapuri,Central Delhi,28.602448,77.193939,Entire home/apt,Studio,26287.69,30,365,39,1.44,4.2,266,10,1.0,False,True,2,2024-02-23,DL-MCD-666826
8940,12240,Pranav,Rajouri Garden,West & North Delhi,28.649835,77.119478,Entire home/apt,Apartment,9445.33,30,365,144,12.0,4.9,73,48,1.0,False,True,2,2022-01-18,DL-MCD-524549
8098,10973,Rhea,Cyber City,Gurugram,28.502735,77.103037,Private room,Builder Floor,9695.49,5,365,10,1.43,3.3,342,4,1.0,True,False,1,2022-07-12,
5524,10208,Amit,Sushant Lok,Gurugram,28.45921,77.083901,Private room,Villa,11958.03,2,365,85,3.4,4.3,194,39,1.0,True,,1,2024-09-18,DL-MCD-755523
5997,12880,Ritu,Cyber City,Gurugram,28.495557,77.098532,Entire home/apt,Apartment,11738.1,1,365,67,3.72,3.8,222,42,1.0,False,False,1,2022-06-16,DL-MCD-110795
9011,10588,Gaurav,Paharganj,Central Delhi,28.65265,77.224524,Shared room,Builder Floor,2445.9,2,365,44,1.07,3.9,256,26,1.0,False,True,2,2021-03-17,DL-MCD-175923
5889,10885,Akash,Aerocity (IGI Airport),West & North Delhi,28.544143,77.126468,Private room,Farmhouse,10574.59,3,365,72,2.4,,212,42,1.0,False,True,1,2022-01-26,DL-MCD-234167
2162,17419,Komal,Green Park,South Delhi,28.564387,77.200247,Entire home/apt,Villa,12361.4,7,180,54,1.26,3.6,262,22,1.0,False,True,2,2022-10-09,DL-MCD-880181
3009,14718,Harsh,Greater Kailash,South Delhi,28.548222,77.243594,Entire home/apt,Builder Floor,15886.36,2,365,60,1.71,3.6,253,38,1.0,False,True,1,2022-09-22,DL-MCD-950735
1106,11201,Abhishek,Sector 62 Noida,Noida,28.605941,77.356456,Entire home/apt,Townhouse,11615.05,3,30,102,3.64,3.8,155,65,1.0,False,True,2,2022-08-06,DL-MCD-550011
6926,20317,Nikhil,Vasant Kunj,South Delhi,28.519037,77.152941,Private room,Apartment,6237.31,15,365,49,2.72,3.9,258,30,8.0,False,True,8,2023-01-04,
693,17023,Harsh,Defense Colony,South Delhi,28.568548,77.236215,Entire home/apt,Serviced Apartment,16521.64,1,90,114,11.4,5.0,84,36,1.0,False,True,2,2023-01-30,DL-MCD-974688
8773,16779,Pooja,Sushant Lok,Gurugram,28.447186,77.083614,Private room,Apartment,4492.88,3,365,52,12.0,4.8,267,15,1.0,False,True,1,2021-11-01,
4957,16398,Kabir,Aerocity (IGI Airport),West & North Delhi,28.550163,77.132201,Private room,Builder Floor,10371.5,2,365,14,0.44,3.6,328,4,1.0,False,True,2,2023-11-09,DL-MCD-872013
